Id,Predicted
0,45270
1,35176
2,35602
3,54428
4,4805
5,51712
6,9400
7,58395
8,62487
9,19020
10,22814
11,39199
12,54829
13,9584
14,16493
15,60170
16,11592
17,11003
18,49968
19,19120
20,63226
21,22091
22,21604
23,38829
24,31930
25,7179
26,52326
27,56756
28,50863
29,49204
30,49868
31,14004
32,25179
33,58937
34,27853
35,24720
36,15872
37,35880
38,25493
39,51718
40,37042
41,55666
42,3710
43,23735
44,60314
45,61747
46,35440
47,689
48,28223
49,5068
50,29906
51,50848
52,32638
53,54737
54,54157
55,33838
56,8171
57,52508
58,10351
59,8621
60,25008
61,1915
62,40139
63,55893
64,10985
65,51678
66,5311
67,36975
68,24581
69,34259
70,10681
71,11200
72,36140
73,2854
74,18398
75,16817
76,13825
77,8063
78,24956
79,26600
80,34432
81,10682
82,46000
83,56586
84,5947
85,2922
86,7753
87,17710
88,55312
89,29285
90,32684
91,24132
92,42838
93,43482
94,63188
95,20129
96,7969
97,16558
98,63349
99,1836
100,44920
101,10985
102,50045
103,23722
104,10393
105,43109
106,34497
107,40650
108,13975
109,28683
110,31044
111,3489
112,61821
113,1876
114,27077
115,34379
116,48711
117,2355
118,60466
119,31354
120,38898
121,55463
122,6809
123,3133
124,59446
125,25221
126,40002
127,34562
128,14826
129,22271
130,32911
131,50943
132,28762
133,35805
134,11978
135,20234
136,4490
137,57146
138,4730
139,23620
140,18735
141,2757
142,22440
143,14615
144,49780
145,4997
146,23460
147,36509
148,18110
149,37317
150,51668
151,24562
152,63387
153,2073
154,44388
155,34202
156,24799
157,55094
158,61761
159,51273
160,13168
161,47149
162,48745
163,9212
164,59608
165,5753
166,50168
167,19378
168,31920
169,34437
170,15201
171,41984
172,56427
173,22344
174,16268
175,63263
176,23480
177,52103
178,27218
179,40743
180,59464
181,19126
182,62685
183,8249
184,39451
185,22265
186,56738
187,47352
188,42230
189,21221
190,30672
191,38900
192,19254
193,43030
194,19113
195,11709
196,63650
197,63493
198,53978
199,3319
200,54485
201,40424
202,10687
203,12337
204,18766
205,25253
206,3971
207,22476
208,57990
209,7928
210,41376
211,33414
212,11008
213,28526
214,2725
215,61341
216,35717
217,17008
218,50243
219,54527
220,28916
221,22205
222,49692
223,27283
