Id,Predicted
0,45246
1,12946
2,35602
3,38896
4,17163
5,54504
6,9400
7,21531
8,52894
9,51769
10,22814
11,39199
12,54797
13,9584
14,16493
15,63675
16,25229
17,11003
18,49968
19,8236
20,63226
21,22174
22,29352
23,52666
24,31620
25,7179
26,52337
27,32537
28,50863
29,26129
30,49868
31,48854
32,33891
33,58937
34,27853
35,7179
36,15872
37,17809
38,12388
39,40066
40,37042
41,55666
42,3524
43,23735
44,44335
45,64084
46,19342
47,680
48,46637
49,4946
50,22984
51,50852
52,32638
53,54737
54,54151
55,28858
56,31330
57,52508
58,10264
59,58649
60,62653
61,16750
62,40139
63,58491
64,10985
65,8236
66,5541
67,45109
68,53228
69,5035
70,31315
71,58595
72,10856
73,51376
74,18398
75,41568
76,13768
77,8065
78,23534
79,7204
80,34422
81,10682
82,46000
83,57097
84,5944
85,39274
86,58496
87,17599
88,60421
89,29285
90,32684
91,52465
92,42910
93,61352
94,15998
95,20129
96,22681
97,18749
98,45874
99,56353
100,62946
101,10985
102,50045
103,23731
104,10263
105,61124
106,16371
107,40646
108,30662
109,44562
110,30243
111,42911
112,61821
113,1876
114,27077
115,9932
116,54351
117,51517
118,20538
119,31322
120,40101
121,32644
122,13476
123,5001
124,59582
125,17070
126,46683
127,9977
128,46683
129,9592
130,48046
131,50943
132,19504
133,40549
134,11978
135,30964
136,61540
137,57798
138,4730
139,23624
140,45069
141,2757
142,22440
143,13962
144,33069
145,4997
146,23465
147,33073
148,45100
149,37308
150,50943
151,24573
152,17557
153,47459
154,44388
155,34201
156,24799
157,7140
158,22174
159,51382
160,23454
161,47149
162,48743
163,48459
164,59608
165,54554
166,41998
167,18826
168,16976
169,34532
170,2751
171,29081
172,51042
173,15877
174,9127
175,25451
176,23480
177,52020
178,23255
179,40743
180,30344
181,19417
182,49025
183,49722
184,39532
185,9596
186,58995
187,46831
188,42247
189,31162
190,30672
191,38900
192,994
193,43040
194,12977
195,11709
196,14694
197,55949
198,1747
199,58995
200,54485
201,21451
202,10685
203,17530
204,51636
205,21294
206,3971
207,22499
208,43834
209,44146
210,41376
211,6302
212,11008
213,18872
214,48290
215,3888
216,58376
217,17024
218,50243
219,56749
220,29051
221,47436
222,49681
223,23282
224,49681
225,5102
226,50343
227,55639
228,45971
229,2578
230,2703
231,22225
232,45801
233,18546
234,31363
235,26119
236,34786
237,63089
238,13854
239,50034
240,15431
241,22697
242,62905
243,3817
244,45109
245,42077
246,50849
247,41112
248,26119
249,56653
250,6144
251,6939
252,22082
253,58595
254,721
255,41502
256,30602
257,27339
258,58438
259,63576
260,7469
261,22059
262,62349
263,35425
264,63854
265,14289
266,47149
267,1173
268,44697
269,10634
270,39494
271,5187
272,29043
273,16475
274,8690
275,41240
276,35463
277,13112
278,43040
279,20129
280,49245
281,986
282,31330
283,40193
284,1296
285,3176
286,14610
287,13854
288,59726
289,48302
290,20901
291,4400
292,55436
293,26119
294,55643
295,54040
296,45201
297,18546
298,60492
299,32543
300,22733
301,18475
302,46636
303,7440
304,54163
305,32536
306,64306
307,22498
308,53188
309,60994
310,37228
311,39274
312,35393
313,35223
314,18695
315,2950
316,7474
317,9867
318,40162
319,62982
320,24700
321,40921
322,29857
323,49024
324,23731
325,63124
326,5061
327,26581
328,31004
329,13260
330,38051
331,360
332,62320
333,10596
334,13560
335,12977
336,5160
337,21017
338,1273
339,51853
340,34334
341,43777
342,57120
343,45329
344,17070
345,54953
346,37995
347,26109
348,27733
349,24348
350,50407
351,52121
352,689
353,12714
354,48854
355,12854
356,10634
357,33566
358,14709
359,56399
360,22962
361,3215
362,20129
363,20162
364,52863
365,46330
366,10610
367,51651
368,22869
369,37047
370,21297
371,13875
372,60613
373,20766
374,22147
375,3801
376,10685
377,24575
378,5618
379,24885
380,15213
381,17557
382,49558
383,51853
384,61841
385,7476
386,41845
387,25497
388,56386
389,28836
390,33308
391,52663
392,362
393,9127
394,17602
395,57647
396,57096
397,15616
398,31887
399,63132
400,44868
401,22763
402,22062
403,13476
404,42247
405,10539
406,40853
407,49722
408,37654
409,11903
410,62876
411,25253
412,46430
413,62140
414,41645
415,7469
416,44079
417,17039
418,54029
419,12957
420,31455
421,63068
422,57973
423,1921
424,25229
425,50494
426,41509
427,23731
428,11823
429,54166
430,49326
431,45249
432,56528
433,5541
434,61102
435,7807
