Id,Predicted
0,45270
1,11391
2,35602
3,38896
4,4805
5,57146
6,9400
7,34220
8,57080
9,51844
10,22814
11,39199
12,54829
13,9584
14,16493
15,60170
16,11592
17,11003
18,49968
19,14274
20,63226
21,22091
22,59870
23,35537
24,63773
25,7179
26,59822
27,56756
28,50863
29,49204
30,49868
31,14004
32,53665
33,58937
34,27853
35,24720
36,15872
37,33830
38,25493
39,51718
40,37042
41,55666
42,3733
43,23740
44,60314
45,61747
46,35440
47,715
48,28255
49,5068
50,29906
51,50848
52,32638
53,54737
54,54157
55,33838
56,31438
57,52508
58,10351
59,8621
60,62653
61,47649
62,40139
63,55892
64,10985
65,60906
66,5311
67,49951
68,24581
69,34259
70,10681
71,11200
72,36140
73,2854
74,18398
75,41575
76,13825
77,8063
78,24956
79,26600
80,34432
81,10682
82,46000
83,56586
84,5947
85,2922
86,7753
87,17710
88,55312
89,29285
90,32684
91,24132
92,42838
93,43482
94,63188
95,20129
96,7969
97,16492
98,63349
99,1836
100,44920
101,10985
102,50045
103,23722
104,10263
105,37740
106,34497
107,40650
108,13975
109,28683
110,31044
111,3489
112,61821
113,1876
114,27077
115,34379
116,31379
117,2355
118,60466
119,31354
120,10779
121,55463
122,6809
123,3133
124,59446
125,25221
126,40002
127,34562
128,47816
129,22271
130,32911
131,44980
132,28762
133,19616
134,11895
135,48893
136,61540
137,63765
138,4730
139,23624
140,18735
141,2758
142,22440
143,14615
144,49780
145,4997
146,23460
147,33055
148,8420
149,37317
150,51668
151,24562
152,9646
153,52657
154,44388
155,34202
156,24799
157,55094
158,61761
159,51273
160,13168
161,47149
162,48745
163,9212
164,59608
165,5753
166,50168
167,19378
168,31920
169,34437
170,2751
171,29054
172,56427
173,22344
174,4713
175,63263
176,23480
177,52103
178,27218
179,40743
180,17897
181,19175
182,62685
183,8249
184,39451
185,9596
186,56738
187,47291
188,42230
189,21221
190,30672
191,36776
192,14720
193,43030
194,19113
195,11709
196,63650
197,63493
198,53978
199,3319
200,54485
201,40424
202,10687
203,12337
204,18777
205,25253
206,3971
207,22476
208,57990
209,7928
210,41376
211,7194
212,11008
213,28526
214,2725
215,23551
216,35717
217,17008
218,50243
219,54527
220,574
221,22205
222,49743
223,27283
224,33124
225,37077
226,50343
227,48114
228,63933
229,2578
230,54736
231,23023
232,4624
233,6891
234,31451
235,9646
236,29773
237,42811
238,36813
239,46233
240,15433
241,22703
242,44369
243,19178
244,17314
245,42077
246,55014
247,41112
248,29628
249,34560
250,60024
251,52797
252,22082
253,10747
254,721
255,41973
256,61281
257,27339
258,36605
259,63564
260,9319
261,22059
262,19670
263,35425
264,29880
265,2826
266,23480
267,1173
268,44575
269,63027
270,48302
271,59699
272,35656
273,16448
274,10699
275,41240
276,32367
277,13112
278,43040
279,21679
280,15500
281,56289
282,10319
283,45198
284,5228
285,3176
286,26555
287,20139
288,2032
289,48302
290,20901
291,4379
292,16417
293,26124
294,55643
295,55655
296,45297
297,19170
298,60215
299,57210
300,22734
301,18475
302,32213
303,7440
304,54163
305,59488
306,52994
307,22498
308,60110
309,37427
310,37762
311,60906
312,48360
313,16675
314,6164
315,3448
316,52348
317,38820
318,40162
319,62987
320,44781
321,51068
322,32941
323,3319
324,23701
325,190
326,4958
327,46012
328,29541
329,13275
330,48018
331,229
332,24197
333,10316
334,13560
335,12281
336,9248
337,48028
338,1324
339,55208
340,31155
341,43786
342,21951
343,45329
344,13151
345,41708
346,37991
347,47037
348,27732
349,15684
350,50407
351,52177
352,7105
353,12714
354,40739
355,62696
356,50033
357,59674
358,14765
359,56980
360,22852
361,3215
362,19346
363,60304
364,48622
365,46330
366,53782
367,54810
368,22880
369,61932
370,17234
371,13875
372,60628
373,11049
374,57684
375,45988
376,10691
377,39931
378,5843
379,24892
380,15301
381,45039
382,45734
383,11919
384,22107
385,7476
386,41845
387,25498
388,21963
389,28871
390,33299
391,38972
392,327
393,57770
394,17601
395,42827
396,57096
397,15616
398,42402
399,63132
400,44500
401,42364
402,22062
403,32042
404,42247
405,10603
406,29043
407,17999
408,12358
409,11863
410,60104
411,25258
412,31580
413,62140
414,41665
415,21586
416,31342
417,17016
418,39456
419,28722
420,97
421,63068
422,57973
423,47912
424,46579
425,19788
426,62743
427,23599
428,35656
429,31411
430,45065
431,45246
432,56838
433,5541
434,61104
435,52198
436,33421
437,44904
438,58536
439,49149
440,12027
441,39646
442,50847
443,14524
444,24250
445,13597
446,33742
447,36550
448,64157
449,29690
450,18710
451,40815
452,23767
453,34587
454,17053
455,45673
456,29087
457,21324
458,37037
459,57183
460,19878
461,17795
462,10262
463,32552
464,58733
465,52339
466,30222
467,54479
468,411
469,1184
470,24853
471,37091
472,3622
473,9289
474,14478
475,31658
476,1175
477,35318
478,8811
479,28459
480,21027
481,63228
482,8869
483,56357
484,43482
485,50779
486,3056
487,39885
488,58395
489,25849
490,9967
491,30558
492,20596
493,29539
494,29816
495,55825
496,27918
497,12354
498,61148
499,4997
500,17070
501,53063
502,1405
503,40793
504,53230
505,20253
506,59594
507,48439
508,41164
509,25211
510,4874
511,24004
512,18588
513,37911
514,49642
515,53224
516,17880
517,5757
518,63930
519,4590
520,18409
521,3495
522,24106
523,20042
524,25386
525,24489
526,15872
527,25651
528,5040
529,15536
530,54865
531,51295
532,57973
533,40323
534,57487
535,22921
536,22153
537,9584
538,21434
539,23539
540,23602
541,62795
542,32770
543,16983
544,16133
545,60218
546,47742
547,57924
548,54147
549,60851
550,17917
551,25027
552,29894
553,51715
554,10839
555,712
556,25626
557,12167
558,31315
559,4242
560,58895
561,41418
562,54523
563,442
564,1203
565,21109
566,2141
567,5043
568,33537
569,55636
570,55114
571,8545
572,56357
573,53166
574,18077
575,34441
576,59726
577,41261
578,41647
579,33296
580,49390
581,19788
582,17574
583,33284
584,17722
585,48267
586,50874
587,57427
588,59870
589,52339
590,7420
591,61855
592,59834
593,8676
594,35775
595,57349
596,184
597,21992
598,38406
599,42544
600,53802
601,56242
602,60324
603,35010
604,50881
605,32829
606,57334
607,16695
608,33803
609,18018
610,19561
611,1748
612,17201
613,21713
614,52634
615,10672
616,9018
617,12393
618,21329
619,15422
620,51495
621,52947
622,47442
623,41020
624,30036
625,7277
626,28396
627,57087
628,42713
629,35602
630,21693
631,47099
632,52591
633,32468
634,47754
635,58686
636,57388
637,59591
638,17900
639,22474
640,19120
641,20988
642,556
643,43647
644,9127
645,42835
646,10570
647,17727
648,25093
649,61180
650,24365
651,54504
652,11587
653,63952
654,16781
655,40992
656,22298
657,59692
658,6224
659,46431
660,25765
661,1733
662,54274
663,19891
664,28252
665,40002
666,41137
667,48457
668,608
669,44216
670,10145
671,2875
672,8322
673,38555
674,53225
675,42236
676,16791
677,42829
678,1578
679,22217
680,51057
681,17930
682,33639
683,24154
684,20557
685,53577
686,11299
687,5654
688,8887
689,51107
690,742
691,35199
692,16922
693,29764
694,14826
695,59748
696,24024
697,7735
698,27518
699,19944
700,36149
701,39579
702,42835
703,48209
704,54300
705,30580
706,45028
707,27680
708,5360
709,25179
710,38908
711,33919
712,57636
713,22410
714,60145
715,42499
716,23735
717,19754
718,18035
719,48499
720,15851
721,311
722,24300
723,36669
724,56381
725,28975
726,62074
727,9554
728,12449
729,5988
730,18433
731,11115
732,16268
733,19884
734,7859
735,47649
736,277
737,5605
738,63104
739,44766
740,23539
741,10216
742,22942
743,20967
744,51698
745,32866
746,47456
747,56675
748,32482
749,45141
750,41270
751,37354
752,18921
753,25939
754,1136
755,16609
756,36784
757,11763
758,42356
759,30927
760,9319
761,30662
762,63100
763,51284
764,53704
765,22001
766,53072
767,44258
768,52074
769,20595
770,46828
771,22839
772,59748
773,23560
774,34841
775,5315
776,3694
777,7755
778,32002
779,52133
780,38346
781,13476
782,49452
783,8997
784,5041
785,24113
786,35826
787,52111
788,10056
789,52307
790,24333
791,57542
792,31866
793,19105
794,1747
795,35524
796,11092
797,64416
798,46904
799,41241
800,52687
801,11616
802,49323
803,29150
804,58665
805,40614
806,24736
807,36549
808,34739
809,44781
810,5297
811,62660
812,23520
813,46469
814,36642
815,34727
816,58324
817,52674
818,55688
819,61861
820,54568
821,30927
822,41190
823,1230
824,113
825,55177
826,22241
827,45246
828,29871
829,24458
830,16526
831,53224
832,33582
833,58580
834,11670
835,20750
836,49786
837,62872
838,11020
839,53965
840,6206
841,22444
842,7627
843,3316
844,57672
845,34422
846,18077
847,60029
848,50938
849,49680
850,63113
851,36737
852,59758
853,26808
854,55205
855,16534
856,27192
857,48224
858,56002
859,2976
860,34202
861,59193
862,30344
863,34266
864,7900
865,57764
866,40560
867,64334
868,23483
869,22356
870,61302
871,20084
872,33871
873,6137
874,15968
875,58575
876,925
877,21361
878,33708
879,7155
880,58965
881,61551
882,53048
883,3711
884,49738
885,47536
886,921
887,10056
888,5434
889,191
890,29559
891,58924
892,23454
893,34437
894,32993
895,53452
896,7806
897,58376
898,4251
899,2673
900,22085
901,11529
902,47748
903,10056
904,47268
905,56444
906,26591
907,14783
908,61704
909,4339
910,51200
911,43863
912,24729
913,27518
914,45126
915,32791
916,31236
917,54277
918,5954
919,52701
920,39686
921,5771
922,22504
923,268
924,28804
925,41475
926,47504
927,330
928,45130
929,9170
930,54464
931,10367
932,10376
933,26564
934,26789
935,23720
936,50792
937,41735
938,31078
939,50364
940,48963
941,23528
942,55040
943,56010
944,2762
945,41982
946,13892
947,14587
948,2751
949,16588
950,1867
951,22625
952,37846
953,5939
954,1060
955,61219
956,61303
957,13725
958,7869
959,36817
960,52871
961,13869
962,21716
963,22877
964,41659
965,50719
966,24146
967,32984
968,25756
969,55520
970,56854
971,16982
972,36281
973,25039
974,52683
975,17204
976,63408
977,11428
978,29900
979,29762
980,14668
981,9813
982,6556
983,4109
984,20500
985,21415
986,51031
987,40866
988,21975
989,3802
990,22690
991,40427
992,50287
993,42705
994,16418
995,10261
996,10331
997,18398
998,24739
999,56492
1000,41153
1001,5380
1002,53230
1003,23536
1004,24942
1005,20713
1006,61325
1007,36295
1008,13318
1009,10527
1010,47869
1011,2718
1012,2277
1013,34430
1014,29213
1015,63850
1016,58769
1017,55294
1018,28520
1019,58700
1020,29818
1021,1845
1022,44916
1023,55425
1024,56011
1025,59506
1026,38972
1027,61433
1028,52649
1029,49868
1030,42837
1031,49443
1032,22297
1033,31899
1034,15139
1035,60347
1036,23800
1037,38744
1038,45246
1039,20961
1040,6802
1041,28594
1042,40629
1043,55864
1044,920
1045,19773
1046,27098
1047,41461
1048,30226
1049,20730
1050,62134
1051,49943
1052,16989
1053,1075
1054,36856
1055,35300
1056,57869
1057,60802
1058,2701
1059,12231
1060,13476
1061,22001
1062,42629
1063,31653
1064,15713
1065,58235
1066,33850
1067,26553
1068,20238
1069,41876
1070,10075
1071,268
1072,43491
1073,56496
1074,45059
1075,7003
1076,19063
1077,26763
1078,49830
1079,24164
1080,63071
1081,58021
1082,36536
1083,36331
1084,59822
1085,40876
