Id,Predicted
0,45270
1,35176
2,35602
3,38896
4,4753
5,57147
6,9400
7,34220
8,57080
9,51844
10,22814
11,12982
12,54797
13,9584
14,16493
15,63675
16,26704
17,11003
18,49968
19,13828
20,63226
21,22091
22,25802
23,4732
24,50302
25,7143
26,52330
27,56756
28,50863
29,49271
30,1642
31,14004
32,19822
33,58937
34,27853
35,24720
36,15872
37,39966
38,25495
39,51738
40,2857
41,55666
42,3737
43,23740
44,19659
45,61747
46,35446
47,680
48,28302
49,5068
50,22984
51,53328
52,32638
53,54737
54,54151
55,31169
56,8887
57,52486
58,10351
59,8621
60,62653
61,34690
62,40139
63,55892
64,10946
65,8236
66,5307
67,3932
68,24581
69,13556
70,51114
71,54977
72,36140
73,2854
74,18398
75,16820
76,13825
77,8063
78,24956
79,26600
80,34422
81,10682
82,708
83,56586
84,5945
85,13912
86,7753
87,59786
88,47321
89,29285
90,32684
91,24132
92,42838
93,42168
94,30555
95,61882
96,7969
97,16523
98,63349
99,1099
100,62946
101,10989
102,58649
103,23732
104,10441
105,43109
106,61908
107,40650
108,13977
109,15533
110,31044
111,21397
112,61819
113,1876
114,27077
115,34379
116,51653
117,2355
118,60466
119,31322
120,10779
121,55463
122,52629
123,3133
124,59446
125,25221
126,33829
127,34562
128,47816
129,26231
130,32911
131,53273
132,28780
133,40549
134,11978
135,29198
136,61540
137,26019
138,4730
139,23625
140,18735
141,2758
142,22380
143,14618
144,32888
145,4997
146,23460
147,36537
148,8404
149,37317
150,51668
151,24569
152,60562
153,56192
154,39892
155,34202
156,24799
157,52733
158,61761
159,18044
160,13168
161,47149
162,48745
163,9217
164,59608
165,5377
166,8546
167,20233
168,25275
169,34515
170,2751
171,23837
172,56701
173,35027
174,17257
175,63263
176,23480
177,52103
178,27218
179,40743
180,17897
181,19119
182,53762
183,63440
184,39451
185,9596
186,56738
187,47291
188,42230
189,31162
190,30672
191,38900
192,24197
193,43030
194,25404
195,11709
196,63646
197,59009
198,53978
199,3319
200,54485
201,40424
202,10687
203,12337
204,38980
205,54351
206,3971
207,22499
208,39079
209,7912
210,41376
211,52436
212,11009
213,28526
214,29195
215,15840
216,35924
217,17008
218,50243
219,54538
220,574
221,22205
222,49700
223,45783
