Id,Predicted
0,45270
1,49681
2,35602
3,38896
4,4805
5,57146
6,9400
7,34220
8,52894
9,19041
10,22814
11,13144
12,45722
13,9584
14,16493
15,60170
16,30594
17,11003
18,49968
19,56267
20,63226
21,22091
22,39966
23,2325
24,31622
25,7179
26,52330
27,56756
28,50863
29,49262
30,11396
31,14004
32,19822
33,58937
34,27826
35,24720
36,15872
37,36792
38,25493
39,51738
40,37042
41,55666
42,3712
43,23740
44,60314
45,61747
46,35446
47,676
48,28255
49,5068
50,22984
51,50850
52,59935
53,54737
54,54151
55,30020
56,4141
57,52508
58,10442
59,8621
60,62653
61,2390
62,40142
63,55892
64,10985
65,51840
66,59767
67,42634
68,24581
69,34259
70,51111
71,54977
72,40897
73,2854
74,18398
75,16824
76,13768
77,8063
78,24957
79,26600
80,34428
81,10682
82,46000
83,56586
84,5944
85,13912
86,7762
87,17710
88,47321
89,29285
90,32684
91,24132
92,42838
93,63143
94,30555
95,47918
96,7969
97,16478
98,63349
99,1099
100,62946
101,10985
102,50045
103,23731
104,10263
105,43109
106,60577
107,40650
108,26536
109,13729
110,31044
111,39518
112,61819
113,1876
114,27077
115,34379
116,41211
117,2355
118,60466
119,31354
120,40057
121,55463
122,52711
123,3133
124,59446
125,25221
126,40002
127,34562
128,25048
129,9603
130,48018
131,50943
132,28762
133,19616
134,12057
135,29195
136,61540
137,63765
138,4730
139,23624
140,18735
141,2758
142,22380
143,14618
144,17493
145,4997
146,23465
147,36517
148,18262
149,37317
150,51668
151,24562
152,42046
153,56192
154,39892
155,34202
156,24799
157,31560
158,61761
159,51273
160,2173
161,46993
162,48745
163,9217
164,59608
165,5753
166,8545
167,36464
168,17210
169,34515
170,60374
171,41990
172,56427
173,24623
174,16264
175,63263
176,23480
177,52103
178,27218
179,40743
180,17897
181,45395
182,49025
183,35238
184,39451
185,9596
186,56738
187,47291
188,42230
189,31162
190,30674
191,36776
192,24222
193,43030
194,19113
195,11709
196,63650
197,45913
198,53976
199,52346
200,54480
201,40424
202,10687
203,12337
204,57368
205,25253
206,3971
207,22499
208,57990
209,7912
210,41376
211,5839
212,11009
213,28526
214,2725
215,61372
216,31262
217,17008
218,50243
219,54538
220,59995
221,22205
222,49696
223,4064
224,33124
225,37077
226,50215
227,48114
228,4699
229,2578
230,58899
231,23023
232,45796
233,60073
234,31390
235,50243
236,29707
237,63089
238,36816
239,37155
240,15431
241,22703
242,44369
243,41115
244,27498
245,42077
246,55014
247,41112
248,19504
249,34444
250,60024
251,6939
252,22082
253,10747
254,721
255,41973
256,61281
257,27339
258,36605
259,63559
260,9319
261,22059
262,19663
263,35425
264,63989
265,14109
266,2026
267,1173
268,44649
269,63007
270,57648
271,36863
272,11823
273,16611
274,49861
275,41200
276,35362
277,13112
278,43040
279,40744
280,49007
281,56289
282,10577
283,45198
284,5208
285,3176
286,57622
287,5377
288,2032
289,48302
290,20901
291,4400
292,16417
293,26154
294,20646
295,18673
296,40193
297,19170
298,60215
299,57210
300,22734
301,18475
302,32213
303,7440
304,54163
305,23843
306,52994
307,22498
308,60110
309,37427
310,37464
311,59183
312,13126
313,21752
314,45367
315,3448
316,52348
317,38822
318,40162
319,39615
320,61352
321,51068
322,32941
323,3319
324,23706
325,9770
326,4957
327,31898
328,61229
329,13275
330,48018
331,240
332,24197
333,10457
334,13560
335,63789
336,9248
337,30093
338,51763
339,55208
340,25395
341,48074
342,21951
343,45322
344,52152
345,41708
346,37982
347,47037
348,27733
349,15684
350,42713
351,25263
352,7108
353,12714
354,48854
355,39116
356,50033
357,59674
358,28080
359,56980
360,22852
361,3215
362,19346
363,29797
364,48671
365,46302
366,30420
367,39302
368,22880
369,28451
370,17165
371,13875
372,60593
373,11049
374,57684
375,45988
376,10688
377,39931
378,5843
379,24892
380,15200
381,45039
382,45796
383,14395
384,22107
385,42158
386,41845
387,25498
388,62471
389,28836
390,33299
391,57555
392,384
393,57770
394,17602
395,42934
396,57096
397,4322
398,42402
399,63132
400,44437
401,42364
402,22062
403,32040
404,42247
405,10459
406,10708
407,53067
408,58539
409,11863
410,62876
411,21311
412,31580
413,23637
414,41665
415,7469
416,20465
417,17039
418,39456
419,28722
420,10310
421,63057
422,57973
423,47915
424,46582
425,19788
426,62743
427,23587
428,51579
429,31411
430,38186
431,45246
432,56528
433,5486
434,61102
435,52198
436,31239
437,26778
438,58536
439,49149
440,12026
441,39646
442,50844
443,14524
444,51271
445,13597
446,33742
447,9860
448,64157
449,29686
450,18710
451,46822
452,23767
453,34587
454,25869
455,39208
456,29087
457,21277
458,37037
459,48387
460,19864
461,17795
462,17033
463,32552
464,58733
465,52335
466,26665
467,20059
468,219
469,51612
470,55800
471,37091
472,3596
473,39977
474,14429
475,34691
476,1175
477,56349
478,8811
479,30602
480,20985
481,45095
482,8870
483,40921
484,16068
485,50779
486,3051
487,39885
488,54117
489,25855
490,9967
491,30558
492,20596
493,29539
494,29816
495,55825
496,27918
497,56712
498,61148
499,5036
500,25221
501,53294
502,15905
503,39254
504,53230
505,20256
506,31961
507,48439
508,41164
509,60822
510,4874
511,24010
512,18588
513,37911
514,7983
515,14153
516,17880
517,5719
518,63930
519,4599
520,18409
521,3495
522,40801
523,2935
524,37187
525,24425
526,15872
527,25653
528,5219
529,13499
530,54919
531,51295
532,57974
533,40323
534,57654
535,22929
536,22153
537,9584
538,21434
539,23539
540,23602
541,62795
542,32770
543,16983
544,34914
545,60218
546,47742
547,57924
548,54148
549,60851
550,61083
551,25169
552,29894
553,29505
554,10839
555,31707
556,25626
557,12167
558,31308
559,4242
560,58895
561,17431
562,56959
563,442
564,1191
565,21006
566,2141
567,41838
568,33556
569,55636
570,55147
571,8545
572,56540
573,53165
574,18081
575,34440
576,37210
577,22018
578,41647
579,33296
580,49387
581,6940
582,17574
583,33284
584,17722
585,48267
586,51281
587,57427
588,14186
589,52339
590,19866
591,61855
592,5129
593,11105
594,35795
595,19745
596,197
597,22007
598,38406
599,42544
600,53804
601,56258
602,53188
603,35442
604,50881
605,19985
606,57334
607,16695
608,33803
609,48867
610,19541
611,1747
612,25265
613,21720
614,52634
615,10672
616,9018
617,17029
618,21329
619,13574
620,51509
621,10784
622,47442
623,11153
624,30037
625,13135
626,61831
627,57087
628,42713
629,38625
630,21693
631,47099
632,52591
633,2847
634,47754
635,58686
636,38867
637,58194
638,13050
639,22474
640,19128
641,20988
642,633
643,43647
644,9127
645,42835
646,10570
647,60340
648,40142
649,61180
650,24365
651,54504
652,11587
653,63952
654,16736
655,41043
656,22298
657,59692
658,3033
659,38265
660,45398
661,24614
662,54274
663,19891
664,28252
665,46683
666,32176
667,59698
668,633
669,44275
670,10145
671,2875
672,8321
673,38394
674,53225
675,42230
676,60249
677,42829
678,1578
679,22217
680,51079
681,2896
682,33639
683,24154
684,20557
685,53577
686,11300
687,5654
688,8908
689,51107
690,742
691,43786
692,39454
693,11613
694,14808
695,7416
696,23973
697,7737
698,35179
699,56118
700,36149
701,20809
702,42835
703,48209
704,23005
705,30580
706,45032
707,12836
708,5360
709,54970
710,55164
711,29080
712,4387
713,22499
714,60145
715,59452
716,23735
717,19754
718,3945
719,25006
720,48656
721,311
722,24300
723,50263
724,56598
725,26248
726,49880
727,9554
728,12465
729,5988
730,18433
731,23428
732,16268
733,57924
734,7849
735,24958
736,452
737,5618
738,5602
739,44669
740,23539
741,10221
742,22918
743,35598
744,51700
745,32866
746,38139
747,56675
748,32482
749,45136
750,41270
751,37354
752,18921
753,25937
754,1136
755,16609
756,36784
757,11763
758,42356
759,30927
760,7458
761,9602
762,63098
763,51284
764,53705
765,22001
766,53076
767,44335
768,52074
769,19888
770,46828
771,22838
772,59748
773,14205
774,34841
775,5795
776,3694
777,7745
778,32002
779,52033
780,38346
781,13511
782,12939
783,8998
784,5041
785,24117
786,29352
787,52111
788,10134
789,36408
790,24431
791,57542
792,31865
793,19107
794,7136
795,35521
796,11092
797,64416
798,47259
799,41241
800,52687
801,11616
802,9289
803,12797
804,57433
805,61911
806,12035
807,36549
808,34735
809,44741
810,42800
811,2410
812,14957
813,50029
814,36642
815,34738
816,30046
817,52674
818,193
819,61861
820,54666
821,30903
822,9592
823,1260
824,16391
825,55177
826,22241
827,45246
828,29871
829,24459
830,47769
831,53194
832,33582
833,32401
834,21958
835,20750
836,32726
837,62872
838,13892
839,53965
840,17133
841,22444
842,58406
843,3316
844,57672
845,34430
846,18077
847,60037
848,50938
849,11118
850,56821
851,2482
852,55650
853,26807
854,55205
855,29150
856,27192
857,48224
858,56002
859,29315
860,34202
861,59193
862,59241
863,34266
864,7900
865,57764
866,40560
867,64334
868,23483
869,22356
870,61302
871,20105
872,39989
873,12619
874,15916
875,39355
876,925
877,21361
878,33708
879,58953
880,58921
881,61561
882,53048
883,3705
884,39151
885,8093
886,34264
887,7543
888,5732
889,164
890,40236
891,58924
892,23454
893,5482
894,43689
895,53452
896,7806
897,58377
898,4251
899,57879
900,22085
901,11529
902,53136
903,57117
904,39407
905,28696
906,26591
907,14783
908,61704
909,36528
910,17954
911,43865
912,42750
913,10611
914,29686
915,34404
916,31236
917,54274
918,5954
919,52701
920,18719
921,5771
922,22504
923,14812
924,28804
925,41476
926,47504
927,330
928,45130
929,9170
930,54464
931,10367
932,10376
933,14643
934,26789
935,23720
936,49792
937,41735
938,31078
939,5975
940,986
941,23516
942,54986
943,56015
944,2762
945,21464
946,18201
947,14587
948,45964
949,16574
950,1867
951,22625
952,37310
953,5939
954,53552
955,61219
956,18815
957,30657
958,7869
959,43799
960,52872
961,41056
962,21716
963,22877
964,41654
965,50719
966,24146
967,32976
968,30446
969,64232
970,56504
971,16982
972,9533
973,25039
974,52623
975,42873
976,63408
977,11428
978,29900
979,29841
980,14668
981,9813
982,6556
983,301
984,1782
985,21415
986,51031
987,20797
988,39872
989,3797
990,22690
991,40427
992,14402
993,42705
994,37541
995,10576
996,10259
997,16499
998,24739
999,56492
1000,41153
1001,5700
1002,53230
1003,27983
1004,11220
1005,20713
1006,61325
1007,36295
1008,13328
1009,10588
1010,4763
1011,2718
1012,39409
1013,30371
1014,61940
1015,63850
1016,30475
1017,55294
1018,28520
1019,46043
1020,29731
1021,1845
1022,44916
1023,55425
1024,56032
1025,59506
1026,58950
1027,29846
1028,48776
1029,49868
1030,42837
1031,22395
1032,22297
1033,31899
1034,15227
1035,60344
1036,23800
1037,38744
1038,45333
1039,20973
1040,39807
1041,196
1042,40629
1043,55864
1044,25952
1045,19773
1046,27098
1047,41461
1048,11717
1049,20731
1050,62134
1051,55799
1052,16989
1053,1075
1054,36856
1055,40002
1056,57869
1057,63572
1058,2701
1059,12231
1060,13476
1061,22001
1062,2111
1063,18490
1064,27756
1065,47816
1066,33850
1067,26553
1068,20238
1069,61891
1070,4383
1071,14770
1072,54972
1073,56941
1074,9890
1075,7003
1076,19061
1077,26763
1078,49830
1079,24164
1080,63079
1081,25080
1082,36536
1083,36331
1084,58589
1085,40876
1086,53387
1087,45927
1088,34738
1089,11968
1090,34059
1091,3747
1092,16986
1093,1301
1094,63834
1095,57225
1096,26518
1097,21826
1098,27708
1099,11587
1100,62791
1101,7647
1102,55600
1103,7469
1104,61217
1105,50494
1106,32999
1107,40002
1108,32107
1109,26223
1110,10660
