Id,Predicted
0,45270
1,14236
2,35602
3,38896
4,4753
5,57146
6,9400
7,43926
8,22504
9,57146
10,22816
11,39199
12,54754
13,9584
14,16493
15,54369
16,41164
17,11003
18,49968
19,40497
20,63226
21,22091
22,20119
23,49885
24,27755
25,7179
26,38923
27,63623
28,50863
29,20192
30,49868
31,14004
32,34393
33,58966
34,27853
35,24720
36,15872
37,26678
38,25493
39,26138
40,37042
41,55667
42,3568
43,23740
44,19663
45,61747
46,574
47,680
48,28302
49,5068
50,22984
51,50850
52,59943
53,54737
54,54157
55,33838
56,10230
57,52508
58,10351
59,8621
60,62653
61,16750
62,40139
63,34738
64,10985
65,8238
66,5307
67,23480
68,24581
69,24459
70,10683
71,49898
72,40897
73,2854
74,18398
75,16825
76,13768
77,8063
78,24957
79,27118
80,34424
81,10682
82,46000
83,56626
84,5945
85,63281
86,7753
87,14969
88,47321
89,29285
90,32684
91,24132
92,42838
93,57399
94,30631
95,20129
96,7969
97,16558
98,63349
99,56991
100,36734
101,10985
102,50045
103,50726
104,10107
105,43109
106,9819
107,40650
108,13975
109,57614
110,2390
111,16860
112,61819
113,1876
114,27077
115,34379
116,51653
117,2355
118,60466
119,31354
120,10779
121,55463
122,55798
123,3133
124,59446
125,17070
126,40002
127,34562
128,59831
129,9592
130,48046
131,62560
132,28762
133,59212
134,11978
135,29195
136,61540
137,26019
138,4730
139,23624
140,18735
141,2757
142,22537
143,14618
144,49783
145,4026
146,23465
147,237
148,34723
149,37317
150,51668
151,24562
152,27983
153,49019
154,39917
155,34202
156,24799
157,34188
158,61761
159,18041
160,13168
161,47149
162,48745
163,9212
164,59608
165,5425
166,11156
167,19378
168,31920
169,34409
170,28790
171,41984
172,51086
173,35027
174,24787
175,63263
176,23480
177,52103
178,27219
179,40743
180,26972
181,45395
182,49025
183,30253
184,39451
185,22265
186,56738
187,47093
188,42233
189,39202
190,30674
191,36776
192,24222
193,43030
194,19134
195,11709
196,63650
197,28212
198,53978
199,58995
200,54485
201,40424
202,10690
203,11418
204,62173
205,25253
206,3971
207,22511
208,11577
209,7921
210,41376
211,5482
212,19807
213,28526
214,36555
215,39807
216,31262
217,17008
218,50243
219,54538
220,14590
221,22205
222,49700
223,46469
224,33124
225,37077
226,50343
227,43427
228,62053
229,2582
230,58924
231,23025
232,8049
233,12939
234,31368
235,26119
236,62539
237,5616
238,1171
239,37152
240,15433
241,22703
242,49885
243,41112
244,9346
245,42077
246,55014
247,41112
248,11117
249,34444
250,32816
251,38352
252,22082
253,10747
254,721
255,18892
256,34694
257,27339
258,36605
259,63576
260,14510
261,22059
262,19653
263,35425
264,63989
265,25067
266,23480
267,1173
268,31974
269,46672
270,21502
271,36855
272,28883
273,16611
274,50171
275,41200
276,59751
277,54385
278,43040
279,27533
280,14908
281,56289
282,10319
283,45198
284,5208
285,3176
286,37462
287,12544
288,2028
289,48302
290,20901
291,4400
292,16417
293,26119
294,54339
295,34023
296,14133
297,58397
298,60215
299,57210
300,22734
301,18468
302,29454
303,651
304,54163
305,23843
306,52994
307,22498
308,60110
309,37427
310,37530
311,59183
312,2374
313,21752
314,61891
315,3448
316,52348
317,43920
318,40162
319,44920
320,17568
321,51077
322,39211
323,58995
324,23711
325,167
326,4979
327,55758
328,63419
329,13275
330,48018
331,221
332,34802
333,10316
334,13560
335,53902
336,9258
337,11978
338,14185
339,55208
340,25395
341,48074
342,44154
343,45322
344,1587
345,18256
346,37972
347,53264
348,27733
349,15684
350,50407
351,21330
352,14768
353,7964
354,48854
355,62667
356,50033
