Id,Predicted
0,45270
1,49681
2,35602
3,38896
4,4805
5,57146
6,9400
7,34220
8,57080
9,51807
10,22811
11,39199
12,54834
13,9584
14,16493
15,60170
16,8391
17,11003
18,49968
19,56267
20,63226
21,22091
22,12422
23,49885
24,39603
25,7179
26,58598
27,56756
28,50863
29,49262
30,40633
31,14004
32,19822
33,58937
34,27853
35,24720
36,15872
37,47136
38,25493
39,51738
40,37042
41,55666
42,3565
43,23735
44,19659
45,61747
46,35440
47,676
48,28255
49,5068
50,22984
51,50850
52,1971
53,54737
54,54151
55,19684
56,4141
57,52508
58,10419
59,8621
60,62653
61,2390
62,40139
63,55892
64,10984
65,8539
66,5541
67,9346
68,24581
69,34259
70,51114
71,10775
72,40897
73,2854
74,18398
75,16824
76,13804
77,8063
78,24956
79,26600
80,34428
81,10682
82,46000
83,56586
84,5945
85,13912
86,7753
87,17710
88,47382
89,29286
90,32684
91,24132
92,42838
93,15628
94,30555
95,47918
96,7969
97,16478
98,63349
99,1099
100,62930
101,10985
102,50045
103,23662
104,10263
105,43109
106,60577
107,40641
108,26545
109,56357
110,31044
111,43319
112,61819
113,1876
114,27077
115,34379
116,41211
117,2355
118,60466
119,31354
120,46922
121,55463
122,52711
123,3133
124,59446
125,25221
126,29337
127,34562
128,47673
129,22271
130,32911
131,23480
132,28762
133,19616
134,12057
135,29198
136,63631
137,63765
138,4730
139,23620
140,18735
141,2758
142,22380
143,14618
144,49783
145,4997
146,23460
147,36541
148,1806
149,37317
150,51668
151,24562
152,23864
153,19482
154,39902
155,34202
156,24799
157,42872
158,61761
159,51273
160,13168
161,47149
162,48745
163,9217
164,59608
165,5753
166,8546
167,19378
168,31920
169,34515
170,53472
171,41990
172,56427
173,23205
174,4501
175,63263
176,23480
177,52103
178,27218
179,40743
180,17897
181,45395
182,49025
183,25093
184,39451
185,9596
186,56738
187,47291
188,42230
189,31162
190,30673
191,36776
192,26410
193,43030
194,19111
195,11709
196,63650
197,45904
198,53978
199,2430
200,54480
201,40424
202,10687
203,12337
204,18766
205,25253
206,3971
207,22499
208,57990
209,7912
210,41376
211,5839
212,11009
213,28526
214,29195
215,10683
216,31262
217,17008
218,50243
219,54538
220,18282
221,22205
222,38949
223,18663
224,33124
225,37077
226,50215
227,48115
228,60751
229,2588
230,54736
231,23025
232,4591
233,11241
234,31451
235,41056
236,29707
237,63089
238,13854
239,37155
240,15431
241,22703
242,44369
243,62234
244,9346
245,42077
246,55014
247,41112
248,8672
249,34444
250,60024
251,38352
252,22082
253,10747
254,721
255,41973
256,61281
257,27339
258,36605
259,63539
260,9320
261,22059
262,19662
263,35425
264,63989
265,14109
266,14961
267,1173
268,44592
269,63027
270,57637
271,59699
272,36036
273,16611
274,38805
275,41200
276,56749
277,13112
278,43040
279,40747
280,31821
281,56289
282,10415
283,45198
284,5208
285,3176
286,57622
287,5377
288,2032
289,48294
290,20901
291,4400
292,16417
293,4190
294,55643
295,18676
296,40193
297,58019
298,60215
299,57210
300,22734
301,18475
302,32213
303,7440
304,54163
305,60359
306,52994
307,22498
308,60110
309,37427
310,37464
311,21592
312,19766
313,21752
314,45367
315,3448
316,52348
317,32140
318,40162
319,39625
320,30704
321,51068
322,32941
323,32898
324,23706
325,9770
326,4957
327,28594
328,31732
329,13275
330,48018
331,229
332,49815
333,10457
334,13560
335,9665
336,9248
337,19921
338,51763
339,55208
340,25395
341,43786
342,44361
343,45322
344,52152
345,41708
346,37972
347,47037
348,27733
349,15684
350,42709
351,52177
352,7109
353,12714
354,53782
355,88
356,50033
357,59674
358,47165
359,56980
360,43207
361,3215
362,19346
363,29797
364,48671
365,46302
366,30420
367,39302
368,22880
369,18991
370,17234
371,13875
372,60593
373,11049
374,57684
375,45988
376,10691
377,39931
378,5843
379,24892
380,15200
381,45039
382,45796
383,14395
384,22107
385,15471
386,41845
387,25498
388,51931
389,28872
390,33299
391,57555
392,327
393,57770
394,17602
395,42946
396,57096
397,4322
398,42402
399,63132
400,44437
401,42364
402,22062
403,32040
404,42247
405,10515
406,12388
407,49724
408,7507
409,11863
410,62887
411,25258
412,31580
413,52522
414,41665
415,21561
416,20475
417,17039
418,39456
419,28722
420,10310
421,63057
422,57973
423,47915
424,46581
425,19788
426,62743
427,23587
428,51579
429,31411
430,2833
431,45246
432,56528
433,5486
434,61102
435,52198
436,41293
437,2037
438,58536
439,49149
440,12027
441,39646
442,50843
443,14524
444,24250
445,13619
446,33742
447,9860
448,64157
449,29686
450,18708
451,46822
452,23767
453,34587
454,25869
455,45636
456,29087
457,21277
458,37037
459,57186
460,19878
461,17795
462,17033
463,32552
464,58733
465,52335
466,26665
467,54479
468,219
469,51612
470,55800
471,37091
472,3604
473,63308
474,62973
475,34691
476,1175
477,56349
478,8369
479,62598
480,20985
481,29574
482,8870
483,40921
484,16068
485,50779
486,3051
487,21218
488,43590
489,25866
490,9967
491,30558
492,20596
493,29531
494,29816
495,55825
496,27918
497,56952
498,61148
499,5221
500,25221
501,53294
502,8116
503,21731
504,53209
505,20285
506,32032
507,48439
508,41164
509,48360
510,4871
511,39648
512,18588
513,37911
514,49656
515,14153
516,17880
517,5719
518,63930
519,4597
520,18409
521,3495
522,40801
523,20016
524,37187
525,24425
526,15872
527,25651
528,5009
529,13499
530,54865
531,51295
532,57974
533,40323
534,57654
535,22929
536,22153
537,9584
538,21434
539,23539
540,23741
541,62795
542,32770
543,16983
544,34914
545,60218
546,47742
547,57924
548,54333
549,60851
550,58612
551,25169
552,29894
553,36539
554,10839
555,27865
556,25626
557,12167
558,31308
559,4242
560,58895
561,17429
562,18530
563,330
564,1203
565,21006
566,2141
567,41838
568,33546
569,55636
570,55114
571,8545
572,56540
573,53165
574,18081
575,34440
576,20926
577,22018
578,41647
579,33296
580,49388
581,33643
582,17574
583,33284
584,17722
585,48267
586,51281
587,57427
588,32893
589,52339
590,19866
591,61855
592,5129
593,8728
594,35775
595,19766
596,197
597,22007
598,38406
599,26154
600,53804
601,56260
602,53228
603,12966
604,50881
605,32829
606,57333
607,16695
608,33803
609,18018
610,19541
611,1747
612,25265
613,2005
614,52610
615,10672
616,9018
617,17029
618,21329
619,13574
620,51509
621,10800
622,47411
623,59448
624,30036
625,13135
626,20052
627,57087
628,42713
629,55295
630,21694
631,47099
632,52591
633,2847
634,47754
635,58685
636,38867
637,59587
638,13049
639,22474
640,19128
641,20988
642,556
643,43647
644,9127
645,42835
646,10570
647,60340
648,12679
649,61180
650,24365
651,54504
652,11587
653,63949
654,19323
655,40992
656,22298
657,59692
658,4695
659,46431
660,45398
661,1733
662,54274
663,19896
664,28252
665,29517
666,32176
667,59698
668,578
669,44275
670,10145
671,2866
672,8321
673,38555
674,53225
675,42230
676,60249
677,42829
678,1578
679,22217
680,51079
681,7650
682,33639
683,24154
684,20557
685,53577
686,11300
687,5654
688,8887
689,51107
690,742
691,43796
692,39454
693,33464
694,14808
695,7416
696,24023
697,7737
698,35179
699,56118
700,36149
701,61905
702,42835
703,48209
704,23005
705,30580
706,45032
707,39085
708,5361
709,4675
710,38908
711,29080
712,44040
713,22499
714,60145
715,42498
716,23735
717,19754
718,18074
719,59893
720,15851
721,311
722,24300
723,62653
724,56598
725,25970
726,10739
727,35902
728,12465
729,5988
730,18433
731,23428
732,16249
733,35414
734,7849
735,24958
736,452
737,5618
738,5602
739,44669
740,23539
741,10216
742,22938
743,1621
744,51699
745,32866
746,38139
747,56675
748,32482
749,1088
750,41244
751,37354
752,18921
753,25918
754,1136
755,16609
756,36772
757,11763
758,42356
759,30927
760,7458
761,26545
762,63098
763,51284
764,53705
765,22001
766,53076
767,44258
768,52074
769,19888
770,46828
771,22838
772,59748
773,14779
774,34841
775,5795
776,3694
777,7752
778,32002
779,52033
780,38369
781,13511
782,12939
783,8998
784,5041
785,24117
786,61869
787,52063
788,10117
789,36403
790,24431
791,57542
792,31865
793,19106
794,7179
795,35521
796,11092
797,64416
798,47181
799,41241
800,52687
801,11616
802,9289
803,12797
804,57433
805,47649
806,31714
807,36549
808,34739
809,44781
810,63669
811,2410
812,23540
813,51653
814,45041
815,34738
816,16534
817,52674
818,193
819,61861
820,54568
821,30903
822,34297
823,1230
824,5040
825,55177
826,22242
827,45246
828,29687
829,24438
830,57444
831,53180
832,33582
833,58580
834,44310
835,20750
836,32726
837,62872
838,14823
839,53965
840,43347
841,22444
842,58406
843,3316
844,57672
845,18052
846,18077
847,60037
848,50938
849,11118
850,56821
851,58662
852,11517
853,26807
854,55205
855,29150
856,27192
857,48224
858,57349
859,60390
860,34202
861,59185
862,59241
863,34266
864,7900
865,57764
866,40560
867,64334
868,23483
869,22356
870,61302
871,20105
872,53664
873,12619
874,15968
875,39355
876,925
877,33676
878,26961
879,58953
880,58965
881,61551
882,53048
883,3586
884,39151
885,8093
886,924
887,7554
888,5729
889,191
890,29559
891,58924
892,23454
893,5482
894,35369
895,53452
896,7806
897,58376
898,4251
899,18435
900,22085
901,11529
902,53136
903,57117
904,39407
905,56916
906,26591
907,14773
908,61704
909,36528
910,51819
911,43864
912,35232
913,49142
914,29686
915,34404
916,31236
917,54277
918,53057
919,52701
920,63972
921,5771
922,22504
923,23637
924,28804
925,41475
926,47504
927,330
928,45130
929,9170
930,54464
931,10367
932,52128
933,14643
934,26789
935,23720
936,50790
937,41735
938,31099
939,5975
940,986
941,23516
942,55041
943,56010
944,2762
945,21461
946,51
947,14587
948,61101
949,16588
950,8881
951,22625
952,37310
953,5939
954,11945
955,61219
956,18815
957,58536
958,7869
959,43799
960,52872
961,41056
962,21716
963,22877
964,41654
965,50719
966,24146
967,32976
968,30446
969,64232
970,56961
971,16982
972,9533
973,25039
974,52623
975,42873
976,63408
977,11428
978,29900
979,29841
980,14668
981,9813
982,6570
983,4120
984,20500
985,21415
986,51031
987,20797
988,39872
989,3797
990,22689
991,40428
992,14402
993,42705
994,47194
995,10134
996,10322
997,16448
998,24739
999,56492
1000,41153
1001,5391
1002,53230
1003,56011
1004,11220
1005,41284
1006,61325
1007,36295
1008,13328
1009,10376
1010,44307
1011,2718
1012,36720
1013,30371
1014,7114
1015,63850
1016,30475
1017,55294
1018,28520
1019,46053
1020,40605
1021,1845
1022,44916
1023,55425
1024,56032
1025,59506
1026,4810
1027,29757
1028,48776
1029,49868
1030,42837
1031,22396
1032,22297
1033,31899
1034,15227
1035,60345
1036,23956
1037,38744
1038,45249
1039,21015
1040,39755
1041,28594
1042,40629
1043,55864
1044,25952
1045,19773
1046,27098
1047,41461
1048,11717
1049,20731
1050,62134
1051,55799
1052,17017
1053,1075
1054,36856
1055,54040
1056,22104
1057,34276
1058,2701
1059,12231
1060,13476
1061,22001
1062,2111
1063,8875
1064,53777
1065,47816
1066,33850
1067,26553
1068,20238
1069,29292
1070,6152
1071,361
1072,28031
1073,6366
1074,45059
1075,7003
1076,19063
1077,26763
1078,49830
1079,24164
1080,63079
1081,25020
1082,36536
1083,36331
1084,23458
1085,40876
1086,53387
1087,45927
1088,34738
1089,11968
1090,34059
1091,61942
1092,16986
1093,1301
1094,63835
1095,40721
1096,26518
1097,21826
1098,27708
1099,11587
1100,62791
1101,8790
1102,34755
1103,7469
1104,3750
1105,50494
1106,33001
1107,40002
1108,32107
1109,26223
1110,10660
1111,35902
