Id,Predicted
0,45270
1,11407
2,35602
3,38896
4,4753
5,57146
6,9400
7,34220
8,57080
9,19046
10,22814
11,39199
12,54829
13,9584
14,16493
15,33997
16,38572
17,11003
18,36555
19,40497
20,63226
21,22091
22,56238
23,63080
24,31930
25,7179
26,52326
27,56756
28,50863
29,49262
30,49868
31,14004
32,53665
33,58937
34,27853
35,24720
36,15872
37,27761
38,25493
39,51738
40,37042
41,55666
42,3568
43,23740
44,19659
45,61747
46,35440
47,693
48,28255
49,5068
50,29906
51,50849
52,32640
53,54889
54,54151
55,36887
56,8887
57,52508
58,10264
59,8621
60,62653
61,47515
62,40139
63,55892
64,10946
65,8236
66,5307
67,44837
68,24581
69,61590
70,51114
71,10745
72,40897
73,2854
74,18398
75,16823
76,13825
77,8063
78,24956
79,26600
80,34430
81,10682
82,46000
83,56586
84,5944
85,13912
86,7762
87,17710
88,8996
89,29287
90,32684
91,24132
92,42838
93,63145
94,30555
95,20129
96,7969
97,16522
98,63349
99,35530
100,62946
101,10985
102,50045
103,23733
104,10300
105,43109
106,36879
107,40641
108,13975
109,56357
110,2925
111,43306
112,61821
113,1877
114,27077
115,34379
116,54345
117,2355
118,60466
119,31318
120,10779
121,55463
122,52676
123,3133
124,59449
125,25221
126,39969
127,34562
128,47816
129,26231
130,32911
131,50943
132,28757
133,19616
134,12057
135,29198
136,63631
137,25121
138,4730
139,23625
140,18735
141,2758
142,22537
143,51382
144,58298
145,4997
146,23460
147,36541
148,26713
149,37317
150,51668
151,24569
152,24010
153,56192
154,39902
155,34202
156,24799
157,31560
158,22115
159,18029
160,13168
161,47149
162,48745
163,9212
164,59608
165,5753
166,28575
167,19378
168,31922
169,34497
170,26187
171,12995
172,56427
173,35027
174,40871
175,63263
176,23480
177,52103
178,27218
179,40743
180,17897
181,45395
182,49025
183,8249
184,39451
185,9596
186,56738
187,47352
188,42230
189,31162
190,30672
191,36776
192,24222
193,43030
194,19113
195,11709
196,55722
197,45906
198,53978
199,58995
200,54485
201,40424
202,10687
203,12337
204,18766
205,25234
206,3971
207,22488
208,57990
209,7912
210,41376
211,38496
212,11008
213,35293
214,29674
215,9033
216,31262
217,16972
218,50243
219,54538
220,59995
221,22205
222,49692
223,32109
224,22212
225,37077
226,50343
227,48114
228,20049
229,2578
230,54736
231,23023
232,45796
233,43217
234,31390
235,12682
236,29707
237,63089
238,36813
239,46233
240,15433
241,22697
242,44369
243,9835
244,49691
245,42077
246,55014
247,41112
248,24606
249,34560
250,60024
251,6939
252,22082
253,10747
254,721
255,41973
256,61281
257,27339
258,36605
259,27635
260,9319
261,22059
262,19663
263,35425
264,41451
265,62625
266,14961
267,1173
268,15992
269,63007
270,57703
271,12288
272,47352
273,16611
274,23425
275,41200
276,35362
277,13112
278,43040
279,63707
280,31821
281,56289
282,10319
283,40193
284,5228
285,3176
286,14544
287,51086
288,631
289,48302
290,20901
291,4400
292,16417
293,26119
294,55643
295,30806
296,40193
297,19170
298,60215
299,57210
300,22734
301,18475
302,32213
303,7440
304,54163
305,37615
306,52994
307,22498
308,60110
309,37677
310,37464
311,31041
312,15633
313,29635
