Id,Predicted
0,45270
1,49681
2,35602
3,54434
4,4753
5,9908
6,9400
7,21531
8,28217
9,51743
10,22814
11,8923
12,54846
13,9584
14,16493
15,60170
16,11592
17,11003
18,22754
19,40497
20,63226
21,22091
22,58021
23,7024
24,31621
25,7179
26,7277
27,56756
28,50863
29,49204
30,49868
31,14004
32,31041
33,58937
34,62544
35,24720
36,15872
37,20841
38,25493
39,51738
40,37042
41,55666
42,3571
43,23740
44,60312
45,61747
46,61519
47,689
48,28302
49,5068
50,22984
51,53328
52,4823
53,54737
54,54157
55,10465
56,58040
57,52508
58,10351
59,8621
60,62653
61,47690
62,40139
63,34727
64,10985
65,8236
66,5541
67,32367
68,24581
69,871
70,10683
71,61302
72,58995
73,2854
74,18398
75,16825
76,13768
77,8063
78,24956
79,58961
80,34430
81,10682
82,46000
83,56486
84,5945
85,13912
86,58496
87,62763
88,47321
89,48830
90,32684
91,24132
92,42838
93,49608
94,41892
95,20129
96,25935
97,16431
98,69
99,12354
100,44920
101,10946
102,50045
103,23731
104,10393
105,37740
106,36874
107,40650
108,21960
109,26386
110,59621
111,18892
112,61821
113,4424
114,27077
115,34379
116,63429
117,2355
118,60466
119,31354
120,10779
121,55463
122,52677
123,3133
124,59446
125,25221
126,19040
127,34522
128,58995
129,48760
130,32911
131,58589
132,28762
133,40549
134,11978
135,20234
136,4509
137,63757
138,4730
139,23624
140,18735
141,2757
142,22440
143,33478
144,29708
145,19469
146,23460
147,33055
148,1806
149,37308
150,53319
151,24569
152,29459
153,49019
154,44388
155,34202
156,24799
157,34188
158,61761
159,18029
160,13151
161,47149
162,48725
163,9217
164,59608
165,5425
166,11128
167,36464
168,31920
169,61974
170,2751
171,55312
172,56427
173,41673
174,4713
175,63249
176,23480
177,54257
178,27218
179,40743
180,26971
181,19175
182,62713
183,63440
184,39451
185,22265
186,58995
187,46904
188,42236
189,32681
190,30672
191,36776
192,31621
193,43030
194,13237
195,11709
196,56962
197,37366
198,53978
199,58995
200,54485
201,40424
202,10690
203,14623
204,18777
205,25253
206,3971
207,22499
208,57990
209,37265
210,41376
211,52895
212,11009
213,28812
214,2725
215,39807
216,53725
217,17062
218,50243
219,54538
220,35000
221,22205
222,49736
223,13814
224,47436
225,2410
226,50343
227,48114
228,45971
229,2578
230,29727
231,23023
232,4624
233,12939
234,10483
235,49722
236,29707
237,42811
238,36813
239,46234
240,15431
241,22703
242,44369
243,19178
244,58855
245,42077
246,55013
247,41112
248,26119
249,34444
250,32816
251,6939
252,22082
253,10747
254,712
255,7860
256,61281
257,27339
258,39531
259,63576
260,14518
261,22059
262,19662
263,40542
264,41733
265,14109
266,23480
267,1173
268,25422
269,32888
270,57703
271,52291
272,35656
273,16611
274,27456
275,11212
276,37350
277,13112
278,43040
279,40101
280,18578
281,29058
282,10415
283,40193
284,5228
285,3176
286,7790
287,41542
288,631
289,48302
290,10427
291,4400
292,16417
293,26119
294,38839
295,28705
296,45266
297,64294
298,60215
299,32543
300,22733
301,18474
302,40158
303,19737
304,54163
305,59488
306,64306
307,22498
308,52354
309,36340
310,37530
311,49812
312,58550
313,16674
314,4699
315,2950
316,52348
317,7120
318,40162
319,44920
320,17568
321,51068
322,32941
323,58995
324,23615
325,190
326,4958
327,46012
328,51833
329,2736
330,48018
331,43011
332,37366
333,10316
334,13560
335,37108
336,9248
337,57600
338,29965
339,59443
340,14523
341,48074
342,21951
343,40191
344,64306
345,18126
346,37978
347,26119
348,19305
349,15684
350,50407
351,52053
352,2325
353,12865
354,48854
355,62696
356,50033
357,59674
358,703
359,56980
360,58506
361,3215
362,47649
363,29796
364,48672
365,46330
366,52291
367,39302
368,22880
369,61932
370,17107
371,13875
372,60628
373,8125
374,22125
375,21683
376,10691
377,39931
378,5647
379,23545
380,15213
381,45039
382,45796
383,14395
384,22183
385,7476
386,41845
387,25497
388,62475
389,28871
390,33308
391,57555
392,327
393,57770
394,17602
395,45036
396,57096
397,15616
398,42402
399,46352
400,44543
401,22663
402,22062
403,23480
404,42247
405,10558
406,36036
407,49724
408,52821
409,11863
410,62876
411,39065
412,44759
413,62140
414,41665
415,21584
416,62696
417,17016
418,39456
419,8736
420,10464
421,63068
422,57973
423,1921
424,46579
425,19788
426,62733
427,23599
428,51579
429,5162
430,35924
431,45246
432,56528
433,5541
434,61104
435,52198
436,18520
437,44904
438,63124
439,49166
440,12027
441,31154
442,50847
443,49005
444,24250
445,13634
446,33755
447,36550
448,60806
449,33300
450,22898
451,61299
452,2603
453,34587
454,28896
455,45530
456,29087
457,21325
458,37037
459,54050
460,19878
461,17799
462,10262
463,13829
464,7476
465,52339
466,63883
467,54479
468,411
469,51612
470,16179
471,2037
472,5188
473,9289
474,33069
475,39513
476,1175
477,56326
478,25348
479,28459
480,21180
481,20181
482,6158
483,53340
484,43482
485,50779
486,3056
487,39885
488,57618
489,25849
490,9967
491,25935
492,20596
493,29539
494,29816
495,55825
496,27918
497,56993
498,61148
499,4999
500,17070
501,53063
502,1394
503,36822
504,53212
505,20253
506,49722
507,48439
508,41164
509,21311
510,11020
511,23884
512,18588
513,37911
514,22024
515,26187
516,55903
517,5389
518,22299
519,16387
520,18409
521,48322
522,50482
523,3062
524,37187
525,24431
526,43759
527,25651
528,5158
529,13476
530,45859
531,51295
532,57973
533,40323
534,57702
535,22929
536,12445
537,9584
538,21421
539,23539
540,23602
541,34851
542,32770
543,37100
544,34914
545,60218
546,15877
547,57924
548,54147
549,60849
550,14962
551,29268
552,29894
553,51715
554,10839
555,712
556,27754
557,12167
558,31308
559,4242
560,4581
561,41418
562,2541
563,442
564,1203
565,21126
566,2141
567,5043
568,33537
569,55636
570,55147
571,23392
572,56929
573,53165
574,18077
575,34430
576,30023
577,41261
578,41647
579,33306
580,49387
581,11978
582,17574
583,60111
584,17722
585,48267
586,42238
587,57427
588,47783
589,52339
590,7420
591,61855
592,59834
593,23428
594,38176
595,19745
596,184
597,22007
598,59582
599,24606
600,53804
601,59979
602,53218
603,31778
604,55006
605,32829
606,57334
607,16695
608,33803
609,53681
610,19556
611,1748
612,17029
613,21713
614,52634
615,10672
616,9018
617,12393
618,54037
619,13568
620,51495
621,31967
622,27920
623,59985
624,33009
625,43755
626,49649
627,57096
628,42715
629,37319
630,4395
631,47099
632,52591
633,32666
634,32509
635,58686
636,57388
637,11117
638,24546
639,22474
640,19175
641,20988
642,545
643,43595
644,9127
645,42837
646,10570
647,17637
648,40139
649,61180
650,24365
651,20129
652,11591
653,53834
654,16738
655,37366
656,22299
657,59690
658,3033
659,46431
660,43550
661,1733
662,54274
663,19896
664,28252
665,6576
666,41137
667,16039
668,545
669,44079
670,10145
671,2875
672,8322
673,55135
674,14706
675,42232
676,16791
677,42829
678,1578
679,37013
680,50984
681,51718
682,33639
683,24650
684,46726
685,16318
686,37367
687,5650
688,8887
689,51107
690,742
691,29762
692,21311
693,29796
694,9307
695,40445
696,23985
697,7730
698,63065
699,43843
700,36149
701,58995
702,42835
703,48209
704,23005
705,19689
706,63854
707,27680
708,5360
709,33876
710,31067
711,29080
712,6158
713,60465
714,60145
715,41571
716,23740
717,31660
718,18029
719,34942
720,64126
721,311
722,41117
723,49452
724,56381
725,61906
726,59483
727,38108
728,62139
729,5988
730,19435
731,11127
732,16268
733,20748
734,63597
735,58995
736,460
737,5647
738,63104
739,44766
740,23513
741,10299
742,22942
743,35598
744,51698
745,32856
746,10997
747,56675
748,32482
749,45141
750,41238
751,37354
752,18898
753,25912
754,1136
755,16609
756,61519
757,11763
758,42356
759,30922
760,4874
761,9602
762,17639
763,51334
764,53704
765,29965
766,53073
767,44258
768,52074
769,59690
770,46828
771,22838
772,59748
773,23560
774,34841
775,5315
776,3694
777,43949
778,32002
779,52033
780,39219
781,13511
782,59483
783,8998
784,5041
785,14561
786,27262
787,54257
788,10056
789,58995
790,24490
791,57542
792,31865
793,19105
794,7179
795,35524
796,11092
797,64416
798,47181
799,41240
800,52687
801,11616
802,9289
803,18429
804,17637
805,26808
806,12035
807,36549
808,34739
809,44741
810,63669
811,986
812,10611
813,31660
814,25190
815,34727
816,33009
817,52674
818,55688
819,36408
820,54620
821,30927
822,48726
823,1294
824,5040
825,52509
826,22241
827,45246
828,2725
829,24458
830,16526
831,53224
832,24490
833,29570
834,30371
835,29076
836,49786
837,62872
838,11020
839,53911
840,21311
841,22444
842,16039
843,3316
844,57672
845,34422
846,18077
847,43210
848,50938
849,49770
850,53704
851,42580
852,56632
853,58995
854,55205
855,42999
856,27192
857,2110
858,50482
859,46630
860,34202
861,14525
862,30344
863,39463
864,51321
865,37654
866,59634
867,64334
868,23465
869,22356
870,61302
871,56095
872,53664
873,6137
874,15968
875,19261
876,925
877,21361
878,33708
879,24624
880,58922
881,61551
882,53047
883,3590
884,7256
885,1420
886,34264
887,11416
888,5732
889,191
890,16278
891,58924
892,23454
893,52895
894,27100
895,53452
896,7807
897,58376
898,45912
899,35282
900,22293
901,11529
902,47726
903,51653
904,47038
905,8739
906,63273
907,14783
908,61704
909,36528
910,18293
911,43863
912,24729
913,13476
914,30876
915,32791
916,31236
917,54274
918,53057
919,52701
920,39807
921,5771
922,22504
923,349
924,28804
925,41475
926,49064
927,330
928,32012
929,9170
930,54464
931,10367
932,10376
933,26564
934,26789
935,23582
936,49792
937,41735
938,33424
939,47781
940,48963
941,23495
942,55040
943,56011
944,5108
945,11118
946,18218
947,14587
948,36782
949,16588
950,1867
951,21299
952,33778
953,5939
954,1059
955,63934
956,61299
957,1019
958,7857
959,36823
960,52871
961,2330
962,21716
963,22878
964,41659
965,50719
966,7476
967,32984
968,30451
969,40345
970,56854
971,16982
972,9541
973,47682
974,52635
975,57322
976,63408
977,11416
978,29900
979,29762
980,14668
981,9813
982,6556
983,4109
984,20515
985,21415
986,51031
987,58995
988,21975
989,9804
990,22690
991,40427
992,14402
993,42705
994,47192
995,10499
996,22973
997,18409
998,24739
999,56492
1000,41153
1001,5391
1002,53230
1003,50021
1004,11220
1005,20713
1006,61325
1007,36295
1008,13320
1009,10527
1010,60579
1011,2718
1012,26808
1013,23034
1014,29213
1015,63850
1016,58769
1017,55294
1018,1299
1019,20129
1020,40607
1021,1845
1022,44916
1023,55427
1024,28409
1025,61117
1026,4812
1027,29791
1028,58995
1029,49868
1030,42837
1031,48656
1032,22297
1033,31899
1034,15139
1035,32283
1036,23916
1037,38744
1038,45246
1039,21031
1040,40485
1041,196
1042,40629
1043,55863
1044,48586
1045,19773
1046,27098
1047,30659
1048,53211
1049,20730
1050,62130
1051,55799
1052,17001
1053,1075
1054,36856
1055,9756
1056,36740
1057,60802
1058,58931
1059,12231
1060,13476
1061,48626
1062,42629
1063,64283
1064,20497
1065,58995
1066,33850
1067,26553
1068,20238
1069,41871
1070,10075
1071,14783
1072,58536
1073,53319
1074,58861
1075,7003
1076,19063
1077,26771
1078,49830
1079,24164
1080,63074
1081,9908
1082,36536
1083,32558
1084,32667
1085,42581
1086,53387
1087,37763
1088,34727
1089,11968
1090,34059
1091,28008
1092,8469
1093,1278
1094,32109
1095,54230
1096,2125
1097,21826
1098,27708
1099,11587
1100,62791
1101,8790
1102,18869
1103,21432
1104,3750
1105,32178
1106,39724
1107,40002
1108,32107
1109,1617
1110,10660
1111,35902
