Id,Predicted
0,45270
1,56943
2,35602
3,38896
4,17163
5,9908
6,9400
7,34220
8,52894
9,51835
10,22814
11,39199
12,54797
13,9584
14,16493
15,56308
16,17070
17,11003
18,49968
19,27508
20,63226
21,22091
22,12422
23,28975
24,31621
25,7143
26,59843
27,56756
28,50863
29,25451
30,13971
31,14643
32,53665
33,55396
34,24085
35,41882
36,15872
37,40101
38,25493
39,26138
40,37042
41,55666
42,3650
43,320
44,52895
45,61747
46,13389
47,689
48,28302
49,5068
50,22984
51,53328
52,32638
53,54737
54,54149
55,60822
56,8875
57,687
58,10351
59,8621
60,62653
61,59167
62,40139
63,55888
64,10946
65,8236
66,5307
67,32367
68,24581
69,53491
70,10685
71,61302
72,36140
73,2854
74,18398
75,20610
76,13825
77,8063
78,24956
79,30118
80,34430
81,10682
82,46000
83,56586
84,5945
85,13912
86,7748
87,17710
88,324
89,29287
90,32684
91,24132
92,42838
93,49608
94,30555
95,44399
96,7969
97,16647
98,63349
99,34755
100,62998
101,10989
102,58649
103,23694
104,10577
105,43109
106,702
107,40650
108,22019
109,57614
110,59621
111,21397
112,61819
113,1876
114,27077
115,52731
116,32060
117,2355
118,60466
119,31354
120,49851
121,55463
122,52660
123,3133
124,59446
125,17070
126,40002
127,34532
128,63438
129,9592
130,32911
131,60394
132,28762
133,40549
134,11978
135,29198
136,61540
137,9294
138,4730
139,23731
140,18735
141,2758
142,22380
143,14618
144,27950
145,19469
146,23460
147,33067
148,1900
149,37317
150,58234
151,24562
152,8203
153,41076
154,4938
155,34201
156,24799
157,42389
158,22115
159,18044
160,13168
161,47149
162,48745
163,9212
164,59608
165,5753
166,49932
167,36483
168,30704
169,34515
170,36301
171,23837
172,56701
173,35027
174,47066
175,63263
176,23480
177,20436
178,27218
179,40743
180,17897
181,19119
182,49025
183,63440
184,39451
185,9596
186,58995
187,47093
188,42230
189,31162
190,30672
191,38900
192,14420
193,43030
194,55953
195,11709
196,56941
197,12946
198,53978
199,3319
200,54485
201,40424
202,10687
203,12337
204,20059
205,25253
206,3971
207,22499
208,57990
209,7912
210,41376
211,60511
212,11009
213,28526
214,2725
215,9033
216,31262
217,16972
218,50243
219,54538
220,35014
221,22205
222,49700
223,13814
224,47436
225,37077
226,50343
227,58162
228,45971
229,2575
230,54772
231,23023
232,12868
233,30614
234,31330
235,39807
236,34784
237,63089
238,13854
239,46233
240,13410
241,22703
242,44369
243,19137
244,35991
245,42077
246,55014
247,41112
248,26119
249,34525
250,32816
251,6939
252,22082
253,10747
254,721
255,41973
256,61281
257,27339
258,36605
259,63576
260,9319
261,22059
262,19662
263,35425
264,29451
265,14582
266,23480
267,1173
268,44697
269,63010
270,57703
271,52291
272,28877
273,16611
274,58226
275,41229
276,49470
277,13112
278,43040
279,63713
280,56912
281,56289
282,10375
283,40193
284,5228
285,3176
286,2110
287,29762
288,59666
289,48302
290,20901
291,4400
292,16417
293,26119
294,20646
295,28705
296,13584
297,54962
298,60215
299,57210
300,22734
301,18475
302,32213
303,7440
304,54145
305,23843
306,64306
307,22498
308,60110
309,15604
310,37530
311,59183
312,35296
313,21752
314,45367
315,3448
316,52348
317,15633
318,40162
319,62998
320,30704
321,51090
322,32941
323,20851
324,14770
325,9770
326,4957
327,13367
328,51833
329,13284
330,48018
331,221
332,25458
333,10316
334,13560
335,9196
336,23316
337,13853
338,1273
339,55208
340,31155
341,48074
342,34876
343,45322
344,38703
345,41716
346,37978
347,47037
348,27733
349,15684
350,42725
351,21304
352,689
353,12714
354,17377
355,12854
356,44990
357,59674
358,703
359,56980
360,22956
361,3215
362,2439
363,20273
364,24681
365,46302
366,30420
367,39302
368,22880
369,38779
370,17234
371,13875
372,715
373,27643
374,22147
375,57299
376,10688
377,39931
378,5842
379,28070
380,15222
381,45039
382,4064
383,14395
384,22151
385,7476
386,41845
387,25497
388,51931
389,28871
390,33308
391,38972
392,327
393,9127
394,17602
395,22192
396,57096
397,4317
398,42402
399,62805
400,44543
401,42364
402,22062
403,23480
404,42247
405,10603
406,40853
407,49724
408,13419
409,11903
410,62887
411,25258
412,31580
413,48985
414,41633
415,21587
416,7469
417,17016
418,39456
419,28742
420,10596
421,63066
422,57973
423,47915
424,46580
425,19788
426,41509
427,23731
428,51579
429,48279
430,49307
431,45246
432,57097
433,5475
434,61
435,52198
436,1775
437,34904
438,63124
439,49166
440,12026
441,34368
442,50844
443,14524
444,24146
445,13619
446,33797
447,270
448,64157
449,29686
450,18710
451,11401
452,26580
453,34587
454,21308
455,45530
456,29087
457,21285
458,37037
459,57186
460,19878
461,17793
462,16998
463,47374
464,58733
465,52335
466,49733
467,54479
468,411
469,29562
470,53177
471,35623
472,3596
473,27508
474,14441
475,58731
476,1175
477,56326
478,8817
479,62905
480,21009
481,21983
482,31948
483,32120
484,43482
485,50779
486,3042
487,39885
488,59582
489,25849
490,9934
491,30558
492,20596
493,17469
494,62536
495,55825
496,27918
497,12354
498,61148
499,19413
500,17070
501,53063
502,1394
503,39252
504,53230
505,20256
506,8690
507,48426
508,41164
509,60822
510,11020
511,24072
512,50654
513,37911
514,48880
515,26187
516,17880
517,5727
518,11425
519,4590
520,18409
521,18463
522,50482
523,20042
524,56385
525,24296
526,15872
527,25651
528,5040
529,13499
530,54797
531,51295
532,57974
533,40323
534,43369
535,63231
536,22108
537,9584
538,21447
539,23536
540,23591
541,62795
542,32770
543,37102
544,34914
545,60218
546,47742
547,57924
548,54343
549,59081
550,19851
551,60935
552,29894
553,51715
554,10839
555,22052
556,25626
557,12167
558,31315
559,4242
560,4597
561,47876
562,4888
563,442
564,1191
565,20967
566,2141
567,5043
568,33556
569,44031
570,55147
571,8669
572,56549
573,53165
574,18077
575,34430
576,40689
577,21998
578,41647
579,33306
580,49387
581,12139
582,17574
583,33284
584,17722
585,48267
586,50872
587,13324
588,14186
589,52339
590,19866
591,61855
592,4673
593,23428
594,35785
595,19745
596,188
597,22007
598,59582
599,26187
600,53810
601,59979
602,60324
603,9973
604,55037
605,32829
606,57334
607,61372
608,33750
609,53681
610,16201
611,1747
612,17029
613,21713
614,52628
615,10672
616,9018
617,17141
618,54037
619,13568
620,51495
621,52955
622,47407
623,42009
624,20289
625,43755
626,51526
627,57087
628,42725
629,35602
630,21695
631,47092
632,52628
633,37366
634,47754
635,58686
636,38867
637,11117
638,13049
639,22474
640,19122
641,20986
642,556
643,54024
644,9127
645,42835
646,10462
647,55560
648,27408
649,61180
650,24365
651,54504
652,11603
653,53834
654,16738
655,41016
656,22298
657,59692
658,6220
659,46431
660,43550
661,1733
662,54274
663,19891
664,48546
665,19022
666,37331
667,59666
668,580
669,44291
670,10145
671,2875
672,8322
673,55135
674,53273
675,42236
676,16769
677,42829
678,1578
679,37013
680,51057
681,2898
682,33639
683,24654
684,20557
685,53577
686,11300
687,5650
688,8887
689,51107
690,742
691,32617
692,10107
693,29764
694,54962
695,7416
696,46146
697,7737
698,49449
699,22590
700,16117
701,51785
702,42835
703,48209
704,10420
705,30621
706,45032
707,27680
708,5360
709,51676
710,38908
711,33980
712,4385
713,22499
714,60145
715,42517
716,59747
717,19754
718,51257
719,30961
720,10162
721,311
722,24285
723,24802
724,56876
725,16938
726,62074
727,6330
728,62139
729,5988
730,18433
731,23392
732,16268
733,20748
734,7849
735,11401
736,433
737,16872
738,63105
739,44669
740,23518
741,10056
742,22929
743,63824
744,44400
745,32847
746,46809
747,56461
748,37221
749,59734
750,41244
751,37354
752,18899
753,63089
754,1136
755,16609
756,58216
757,11763
758,42355
759,37366
760,9319
761,9602
762,63103
763,51284
764,53705
765,22001
766,53073
767,44258
768,52074
769,700
770,46848
771,22838
772,59748
773,23550
774,34841
775,5795
776,3694
777,7755
778,32002
779,52133
780,38359
781,56357
782,32569
783,8997
784,5041
785,24117
786,16807
787,51970
788,10348
789,36413
790,29757
791,57542
792,31865
793,19105
794,7179
795,35524
796,11092
797,64416
798,46831
799,41241
800,52687
801,11616
802,26002
803,12797
804,58188
805,40614
806,12035
807,9188
808,34739
809,44781
810,63669
811,9804
812,10611
813,50025
814,36642
815,34738
816,16397
817,52674
818,32175
819,21628
820,54568
821,30933
822,48726
823,1294
824,16391
825,9026
826,22240
827,45246
828,29683
829,24279
830,47768
831,53224
832,33582
833,47
834,14623
835,45938
836,49786
837,62872
838,26913
839,53890
840,21307
841,22445
842,16738
843,3316
844,57661
845,18055
846,39828
847,60037
848,50937
849,49770
850,56821
851,10641
852,56538
853,26808
854,55205
855,16523
856,27192
857,48224
858,56002
859,46630
860,34202
861,46017
862,30344
863,34266
864,7900
865,57764
866,40560
867,64334
868,23483
869,22356
870,61302
871,63669
872,53664
873,63931
874,15916
875,10745
876,923
877,10376
878,7966
879,4539
880,58965
881,61561
882,53048
883,3590
884,11117
885,47341
886,924
887,7565
888,5727
889,191
890,49010
891,58924
892,23454
893,24585
894,52872
895,53452
896,7806
897,58376
898,45912
899,16781
900,22085
901,11529
902,47748
903,48631
904,54962
905,8739
